scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct
6,8,"['car', 'bicycle lane', 'lane divider poles', 'trees', 'sidewalk', 'street light', 'power lines', 'grass', 'biker', 'street signs']","A calm, tree-lined urban street featuring a separated bike lane and moderate car traffic during daylight.",7123,38.890742131004224,-76.97675473465117,DC_images/dc_7123.jpg,22.347412109375,0.201171875,37.876708984375,37.4638671875,0.0
4,8,"['cars', 'trees', 'sidewalk', 'street', 'office building', 'streetlight', 'people', 'banner']","A broad urban street lined with parked cars, office buildings, and trees under a partly cloudy sky.",5533,38.901554132466295,-77.00903085482611,DC_images/dc_5533.jpg,10.18017578125,16.219482421875,25.912597656250004,36.474853515625,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message indicating that no imagery is available.,5331,38.948396933183,-77.01365119693142,DC_images/dc_5331.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,7,"['cars', 'sidewalk', 'street', 'bike lane marking', 'trees', 'building', 'stairs', 'grass', 'stone wall', 'lamppost']","A pleasant urban street scene with parked cars, a grassy area, trees, and a large building in the background.",6093,38.88353771407196,-76.99750304145859,DC_images/dc_6093.jpg,27.803466796875,5.691650390625,20.77783203125,21.567626953125,0.0
5,4,"['trees', 'bushes', 'black vehicle', 'fence', 'blue gate', 'concrete pavement', 'shadow']","A mostly shaded area with lush greenery, a parked car, and a gated entrance bordering a concrete lot.",3382,38.928567529175126,-77.05285896238645,DC_images/dc_3382.jpg,57.322021484375,0.0,1.514404296875,33.433349609375,0.0
6,7,"['trees', 'car', 'sidewalk', 'row houses', 'windows', 'doors', 'front steps', 'grass', 'street', 'railing', 'leaves']",A pleasant urban street features brick row houses shaded by mature trees and a parked car along the curb.,4641,38.93758455367898,-77.02749025103525,DC_images/dc_4641.jpg,35.019287109375,16.74267578125,8.482421875,21.426025390625,0.0
3,7,"['brick buildings', 'fences', 'sidewalk', 'trees', 'grass', 'shrubs', 'car', 'street']","A residential area with red brick apartment buildings, fenced lawns, and a paved access road.",5488,38.82047836616028,-77.00902060225812,DC_images/dc_5488.jpg,28.79248046875,18.4716796875,16.8662109375,26.39794921875,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]",This image displays a blank background with a message indicating no imagery is available.,4457,38.81146643911261,-77.02974449003139,DC_images/dc_4457.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]",This image is a blank placeholder with a message indicating that no imagery is available.,8709,38.872714477813645,-76.94449400575603,DC_images/dc_8709.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
7,4,"['road', 'sidewalk', 'trees', 'curb', 'road markings', 'shadows']","A quiet, tree-lined road with a sidewalk runs through a leafy suburban area under clear skies.",2264,38.96819122606728,-77.07596680500485,DC_images/dc_2264.jpg,52.76562500000001,0.0,0.0,39.15625,0.0
4,6,"['cars', 'trees', 'apartment buildings', 'power lines', 'sidewalk', 'parking lot', 'curb']","A suburban apartment complex with a parking lot, several parked cars, and trees under a clear blue sky.",8947,38.89072896690682,-76.93986931158636,DC_images/dc_8947.jpg,13.469970703125,7.564208984375,34.26806640625,36.5634765625,0.0
6,6,"['tree', 'sidewalk', 'hydrant', 'house', 'shrubbery', 'road', 'fence', 'leaves', 'sign']","A suburban residential scene featuring a large house partially obscured by leafy trees, a sidewalk, and a fire hydrant.",4197,38.959201882615695,-77.03672880391146,DC_images/dc_4197.jpg,41.47998046875,14.839599609375002,12.1748046875,14.960693359375,0.0
4,7,"['brick sidewalk', 'street', 'apartment/building facade', 'windows', 'parked cars', 'parking lot', 'signpost', 'clouds', 'multi-story building in background']",Urban street view of a sidewalk lined with brick buildings and parked cars on a sunny day.,3942,38.91055552542122,-77.04131571298802,DC_images/dc_3942.jpg,0.0,51.88476562499999,10.123779296875,20.744140625,0.0
6,8,"['cars', 'road', 'yellow lane dividers', 'trees', 'power lines', 'park', 'sidewalk', 'buildings', 'clouds']","A tree-lined urban road with cars, a separated median, and a park under a blue sky with scattered clouds.",9284,38.881716823942185,-76.93296176127807,DC_images/dc_9284.jpg,21.915771484375,1.090087890625,28.017333984375,39.997314453125,0.0
3,6,"['garage doors', 'alleyway', 'fence', 'building', 'lamp post', 'tree', 'grass', 'sign', 'clouds', 'blue sky']","A quiet alleyway runs alongside garages and a grassy area with trees under a bright, partly cloudy sky.",5081,38.90875973543047,-77.01825545418322,DC_images/dc_5081.jpg,26.4345703125,15.056640625,30.897705078125,24.508544921875,0.0
2,9,"['rowing machines', 'treadmills', 'stationary bikes', 'TV screens', 'mirrors', 'windows', 'ceiling lights', 'trash can', 'fan']","A modern gym interior featuring multiple rows of rowing machines, treadmills, and stationary bikes with large windows and TV screens.",4404,38.92136842110556,-77.03209665902746,DC_images/dc_4404.jpg,0.0,0.0,0.0,0.0,0.0
0,0,"['text: Sorry, we have no imagery here.']",A blank image with a message indicating no available imagery.,4127,38.833084812965545,-77.03666392959897,DC_images/dc_4127.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,7,"['houses', 'car', 'trees', 'sidewalk', 'street', 'fence', 'bushes', 'grass', 'utility poles and wires', 'street sign']","This is a residential street scene featuring brick and siding houses, a parked car, trees, and utility wires overhead.",7033,38.93398258873777,-76.97904737500046,DC_images/dc_7033.jpg,23.82568359375,14.154296875,22.703125,11.627685546875,0.0
4,6,"['house', 'car', 'driveway', 'sidewalk', 'trees', 'power lines', 'grass', 'leaves', 'bushes', 'street']","A suburban brick house with a driveway and car, surrounded by trees and fallen leaves on a quiet residential street.",3182,38.97901163922312,-77.05751277451665,DC_images/dc_3182.jpg,26.987060546875004,5.155517578125,18.798583984375,29.8486328125,0.0
4,8,"['road', 'cars', 'stone retaining walls', 'bridge', 'trees', 'building', 'clouds', 'sky', 'median strip']","A divided urban road runs between high stone walls with a bridge overhead, bordered by trees and a few vehicles under a partly cloudy sky.",5541,38.91596748311532,-77.00903267994525,DC_images/dc_5541.jpg,7.796630859375001,5.392822265625,24.226318359375,42.2412109375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message stating that no imagery is available.,8718,38.88892957478239,-76.94448139067262,DC_images/dc_8718.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
2,7,"['cars', 'apartment buildings', 'fence', 'streetlight', 'pavement', 'windows', 'doors', 'parking lot']",This is an alleyway beside parked cars and apartment buildings in an urban area.,5419,38.901553931480656,-77.011336543609,DC_images/dc_5419.jpg,0.2529296875,34.75439453125,20.130126953125,0.415283203125,0.0
7,3,"['grass', 'trees', 'cloudy sky']","A spacious, grassy park area surrounded by large trees under a cloudy sky.",3355,38.87992244020069,-77.05282292649204,DC_images/dc_3355.jpg,84.677001953125,0.0,15.322998046875,0.0,0.0
4,8,"['cars', 'road', 'sidewalk', 'trees', 'utility poles', 'power lines', 'building', 'grass']","A multi-lane road lined with parked cars, utility poles, and a grassy area with trees and a large brick building on one side.",5894,38.93578610775074,-77.00211480328485,DC_images/dc_5894.jpg,19.656982421875,2.723876953125,28.741455078125,35.925048828125,0.0
5,7,"['cars', 'trees', 'street', 'sidewalk', 'utility pole', 'street sign', 'grass']",A quiet suburban street lined with parked cars and lush green trees under a clear blue sky.,5265,38.82948639085091,-77.013628463723,DC_images/dc_5265.jpg,27.051513671875,0.090576171875,29.174072265625,28.252197265625,0.0
6,7,"['trees', 'grass', 'walkways', 'people', 'benches', 'distant building']","A spacious park area with scattered trees, walkways, and people enjoying the open grassy space.",4500,38.88893897356197,-77.02977678856378,DC_images/dc_4500.jpg,77.339599609375,0.4797363281249999,21.561279296875,0.593505859375,0.02587890625
3,7,"['sidewalk', 'grass lawn', 'tree', 'building', 'fence', 'generator', 'utility box', 'empty signpost', 'paved road', 'power box']","A utilitarian brick building with fenced utility equipment, a sidewalk, a tree, and an empty sign on a grassy corner next to a road.",5262,38.82408130937258,-77.0136274321942,DC_images/dc_5262.jpg,34.17138671875,16.215576171875,20.4873046875,14.243408203125,0.0
6,3,"['road', 'grass', 'greenery', 'bushes', 'trees', 'clouds', 'sky']",A quiet roadside view with dense green vegetation under a partly cloudy sky.,8502,38.91055173304638,-76.94907652011854,DC_images/dc_8502.jpg,21.964599609375,0.0,43.742919921875,18.81640625,0.0
5,6,"['trees', 'road', 'sidewalk', 'car', 'power lines', 'grass', 'traffic sign']","A quiet, tree-lined street with a sidewalk, a single car, and overcast skies.",6692,38.93578528451006,-76.98596723271828,DC_images/dc_6692.jpg,42.407958984375,0.0,15.15478515625,41.74755859375,0.0
7,7,"['trees', 'street', 'sidewalk', 'houses', 'cars', 'utility pole', 'trash bin', 'grass']","A quiet, tree-lined suburban street corner with residential houses, parked cars, and lush greenery.",2837,38.97360309399692,-77.06443247091183,DC_images/dc_2837.jpg,51.12841796874999,1.839599609375,7.904296875,37.7890625,0.0
5,6,"['houses', 'cars', 'trees', 'sidewalk', 'street', 'utility poles', 'fences', 'fire hydrant', 'power lines']","A quiet residential street lined with houses, parked cars, and abundant green trees on a cloudy day.",10430,38.89251136815632,-76.909897643865,DC_images/dc_10430.jpg,18.13037109375,10.921630859375,26.294189453125,36.05322265625,0.0
5,7,"['building', 'car', 'sidewalk', 'street', 'lamp post', 'trees', 'grass', 'curb', 'park area']","A street scene featuring a modern building, a park area with autumn trees, and a few vehicles under a partly cloudy sky.",6661,38.87993354405258,-76.9859782166548,DC_images/dc_6661.jpg,9.97216796875,12.11181640625,30.851806640625,37.952392578125,0.0
6,5,"['trees', 'cars', 'street', 'power lines', 'houses', 'sidewalk', 'streetlight pole', 'leaves']",A quiet suburban street lined with parked cars and colorful autumn trees under a partly cloudy sky.,4072,38.93938293056369,-77.03902550617896,DC_images/dc_4072.jpg,33.041259765625,2.86962890625,22.3212890625,33.62060546875,0.0
7,5,"['trees', 'parked cars', 'sidewalk', 'fire hydrant', 'road', 'utility poles', 'power lines', 'greenery', 'hill', 'sky']","A quiet residential street bordered by lush trees and a hillside, with parked cars and a clear blue sky above.",7795,38.86911842462176,-76.96293393196795,DC_images/dc_7795.jpg,28.70654296875,0.0,24.50146484375,33.23876953125,0.0
2,8,"['road', 'cars', 'lanes with arrows', 'fence', 'concrete barrier', 'underpass', 'signage', 'tree (in distance)']",A multi-lane road runs under an overpass with traffic lane arrows and a few vehicles in view.,5301,38.89434699566336,-77.01364085426019,DC_images/dc_5301.jpg,0.49853515625,0.090087890625,6.397705078125,28.615966796875,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is blank with a message indicating no available imagery.,6867,38.84029585043562,-76.98137858039904,DC_images/dc_6867.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,4,"['sidewalk', 'houses', 'trees', 'bushes', 'fence', 'power pole', 'power lines', 'trash bins', 'lawns']",A quiet residential alley with houses on one side and dense greenery on the other.,2004,38.910535087212295,-77.08051735534298,DC_images/dc_2004.jpg,55.966796875,4.660400390625,12.43505859375,5.01171875,0.0
4,6,"['road', 'sidewalk', 'cars', 'utility pole', 'power lines', 'trees', 'building', 'fence', 'grass', 'stairs']","A suburban street scene with a few cars, overhead power lines, and some autumn-colored trees on a clear day.",6762,38.85651138340521,-76.9836785839185,DC_images/dc_6762.jpg,11.1630859375,4.618896484375,39.214599609375,37.9775390625,0.0
5,7,"['apartment building', 'stone wall', 'road', 'sidewalk', 'trees', 'bushes', 'lamp post', 'cars']",A mid-rise apartment building with a stone wall sits next to a curved driveway lined with trees and shrubs.,4186,38.93938367800177,-77.03671859417697,DC_images/dc_4186.jpg,11.60546875,39.23095703125,13.88232421875,30.947021484375,0.0
4,7,"['glass door', 'counter', 'plants', 'framed artwork', 'chandelier', 'chairs', 'windows', 'fireplace', 'tiles', 'light fixtures', 'card holders']","A well-lit, modern office lobby or reception area with glass doors, wood cabinetry, and decorative plants.",4171,38.91235873302571,-77.03670468095575,DC_images/dc_4171.jpg,1.1025390625,0.0,0.0,0.0,0.0
6,8,"['houses', 'trees', 'sidewalk', 'street', 'telephone poles', 'road markings', 'cars', 'road sign', 'grass']","A quiet suburban street lined with houses, trees, cars, and utility poles under a bright blue sky.",7265,38.94118830706919,-76.97443131591331,DC_images/dc_7265.jpg,22.562255859375,4.46240234375,40.164306640625,30.049560546875,0.0
6,8,"['house', 'sidewalk', 'trees', 'car', 'road', 'power lines', 'utility pole', 'bushes', 'grass']","A suburban street featuring houses, green lawns, trees, sidewalks, and overhead utility lines.",1574,38.95737151376802,-77.08980024541285,DC_images/dc_1574.jpg,31.742431640625,3.642578125,29.218994140625,30.398193359375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is a blank screen with a message indicating that no imagery is available.,4470,38.83488847091302,-77.02975424731204,DC_images/dc_4470.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,7,"['road', 'stone wall', 'vegetation', 'cars', 'trees', 'building', 'sky']","A winding road runs alongside a tall stone wall with vegetation, leading toward a busier intersection and several buildings.",3363,38.89433584415247,-77.05283359867072,DC_images/dc_3363.jpg,23.7724609375,0.4833984375,13.076904296875,28.397705078125,0.0
4,8,"['tables', 'chairs', 'counter', 'pillars', 'stacked plates', 'utensils', 'carpet', 'lights', 'mirror', 'boxes']","A dimly lit lounge or restaurant area with neatly arranged tables, chairs, and a long central counter.",5181,38.88353665251291,-77.0159438941528,DC_images/dc_5181.jpg,0.0,0.0,0.0,0.0,0.021240234375
6,5,"['trees', 'grass', 'sidewalk', 'street', 'trash bin', 'fence', 'house', 'car']","A leafy urban residential area with tall trees, a grassy lot, a sidewalk, and houses nearby.",9413,38.90874056846762,-76.93063044029434,DC_images/dc_9413.jpg,52.75195312499999,4.712646484375,2.838134765625,27.17138671875,0.0
3,7,"['car', 'lamp post', 'tree', 'brick building', 'sidewalk', 'fence', 'parking sign', 'grass', 'windows']",A parked car sits on a brick-paved street beside a fenced grassy area and a large brick building with grid windows and a streetlamp.,5086,38.91776807206309,-77.01825776011249,DC_images/dc_5086.jpg,22.875,31.825927734375,6.761962890625001,3.5859375,0.0
