scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
6,7,"['house', 'car', 'trees', 'sidewalk', 'steps', 'bushes', 'road', 'fence', 'power lines', 'porch']","A residential street featuring a green house with a front porch, surrounded by trees and a parked car in the foreground.",2368,38.95017619216298,-77.07364034417327,DC_images/dc_2368.jpg,26.66845703125,11.834228515625,17.22998046875,17.86865234375,0.0,2.1355548,-0.77119374,1.4887055,0.40593076,1.9531716,-1.3562174,-0.28617245,-0.0242732,-0.040094137,0.6143242,-0.2740741,-0.5855509,1.4528935,0.04490013,0.1496061,0.29619786,0.5303228,0.368364,0.41039985,-0.28246847,0.16318484,0.35632887,1.2029037,-0.5348506,-0.04651647,0.07259719,0.45131278,0.15306737,0.37597325,0.057264395,0.19273058,-0.0066873054,0.32331517,-0.050168015,-0.03706067,0.057004526,0.19111387,-0.27397642,-0.29410535,0.13824563,-0.36606747,-0.23581034,0.37673196,0.19993189,0.3076994,0.2973036,-0.18948445,-0.2340719,-0.2471301,-0.019392993
6,7,"['houses', 'trees', 'cars', 'sidewalk', 'street', 'mailbox', 'street lamp', 'clouds']","A suburban street lined with houses, trees, and parked cars under a blue sky with scattered clouds.",7558,38.85290464310789,-76.96755058627825,DC_images/dc_7558.jpg,19.30615234375,6.575683593749999,28.78564453125,36.41943359375,0.0,2.1439898,0.86183155,0.6314775,-0.3227523,-0.10672839,0.5283874,0.11003906,0.130246,-0.16738321,-0.3609107,0.6144203,0.0012261989,0.33831957,0.61487657,-0.017238747,0.13839811,0.2514595,-0.25386038,0.20764057,0.40988544,-0.076363,-0.97134775,0.038099535,0.36923948,0.22439751,0.5269125,-0.049855176,0.10326748,-0.14656362,0.21905103,-0.11266933,-0.063398115,0.087914236,0.18613832,-0.009101853,0.10739229,-0.058171246,-0.54835457,-0.21847795,-0.2892873,0.03508083,-0.21906471,0.19227907,-0.4538725,0.31136373,0.004566405,2.9406485e-07,0.087545365,0.22790301,0.13377792
5,3,"['car', 'trees', 'shrubbery', 'sidewalk', 'street']",A residential street scene with a white car parked in front of dense greenery and trees.,1219,38.93394447225453,-77.09669095206829,DC_images/dc_1219.jpg,62.453125,0.4230957031249999,6.802978515624999,4.990478515625,0.0,1.4113897,-0.24658605,0.071466,0.6282542,0.6611279,-0.0020722486,0.2025317,-1.2636155,1.4898301,-0.40522864,-0.6318209,-0.47143444,0.53302366,-0.16142574,-0.3764436,0.24132313,0.5140598,0.50655526,-0.05225127,-0.5118904,0.2081416,0.16630436,0.2873704,-0.18179673,0.5366073,0.15537293,-0.32807022,-0.11373615,-0.14562161,0.22414613,0.059892993,0.3224768,-0.33257487,0.032926764,-0.14980686,-0.23011295,-0.13374686,-0.003221104,0.31880775,-0.08902108,-0.31469682,-0.013642495,0.27257296,-0.11394159,-0.26769271,0.17283715,0.060878467,0.044432282,0.12282178,-0.08118325
0,0,"[""text: 'Sorry, we have no imagery here.'"", 'blank background']",This image shows a blank background with a message indicating there is no available imagery.,4238,38.82768043574792,-77.03435785110099,DC_images/dc_4238.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
5,8,"['cars', 'trees', 'sidewalk', 'utility poles', 'wires', 'fence', 'bike lane', 'road', 'grass', 'sign', 'building entrance pillars']","A straight urban road with parked cars, bike lane, sidewalks, leafless trees, and utility lines running alongside.",5893,38.93398444764954,-77.00211474984663,DC_images/dc_5893.jpg,15.940917968750002,1.410888671875,35.7802734375,39.24560546875,0.0,1.7383624,1.5488695,-0.6433737,-1.0095711,-0.13557301,-0.7715647,0.81659424,0.17521271,0.0768937,0.46825045,0.7520168,-1.2095649,0.41761065,0.51864004,-0.13786648,-0.22226106,-0.045480628,-0.45413586,-0.3792132,-0.49598393,-0.1667824,-0.23635745,0.5830361,0.17683351,0.048053723,0.08019791,-0.07057891,-0.026903657,0.4214693,0.13043739,-0.27307448,-0.21918741,0.30647835,-0.070892595,-0.23989935,-0.02691582,0.24387082,-0.2330133,0.39489904,0.43595043,0.056098476,-0.03951468,0.018555244,-0.011711372,-0.1572433,0.17465568,-0.14030865,0.29799622,-0.13932735,0.047618523
4,2,"['trees', 'guardrail', 'grass', 'road', 'clouds', 'sky']","A roadside scene with dense green trees, a metal guardrail, and a partly cloudy blue sky.",7229,38.87632823463786,-76.97445455622398,DC_images/dc_7229.jpg,59.37060546875001,0.0,16.44921875,19.280517578125,0.0,1.0848148,0.30632752,-1.30654,1.8808042,0.22642119,0.15820463,0.71169937,-1.4179059,-0.059477486,0.51849806,0.5187296,0.042534526,0.019138522,-0.11526812,0.23446715,-0.16667046,-0.99989957,0.39477777,0.13731737,-0.3060636,-0.41512385,-0.816736,-0.1993434,-0.35109583,-0.2325829,-0.58885807,0.043493785,-0.03910544,0.21087593,0.31303102,-0.5470093,-0.23499484,0.22033978,0.38064122,0.28669828,0.10823717,0.3887472,-0.0044096205,0.47386783,0.042268705,0.26250005,-0.27824128,-0.028481118,-0.052890457,0.16612178,-0.06130321,0.019658936,0.11172097,0.3238748,0.13319924
5,6,"['red brick road', 'red building wall', 'trees', 'cars', 'trash bins', 'sidewalk', 'street lamp', 'residential buildings', 'wires', 'small shed']","A narrow brick alley with a red building wall on one side and a small green space with trees and cars on the other, leading towards a residential street under a clear blue sky.",4624,38.906956261136855,-77.02747844660247,DC_images/dc_4624.jpg,16.01806640625,37.390869140625,15.208007812499998,19.63134765625,0.0,1.645814,0.10856782,-0.0043964055,-0.50864166,1.1811864,-0.5265483,0.7534778,-1.0824051,-0.4178636,-0.0014334993,0.19817504,0.07344911,-1.2250129,-0.006419424,0.42550927,-0.20236437,-0.54247534,-0.85802174,0.2881515,0.9274772,-0.07445982,-0.3074613,-0.28221494,-0.7388174,-0.08589659,0.2956914,-0.03271666,0.118603475,-0.09836914,0.17904991,0.40369213,0.32394588,-0.45463446,0.31745443,-0.3659315,-0.06330326,0.016025372,-0.04461219,-0.3913138,0.49472377,-0.17186506,0.0880318,-0.115117796,-0.37016234,0.22838514,0.010187378,0.31323475,-0.023047958,0.018659884,0.17218404
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank white screen with centered text indicating no imagery is available.,5892,38.93218278693336,-77.0021146964111,DC_images/dc_5892.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
3,8,"['road', 'sidewalk', 'car', 'trees', 'street lamp', 'pedestrian crossing sign', 'building', 'fence']","A wide, open street lined with trees and a few buildings under a clear blue sky.",5545,38.923174144165024,-77.00903359278149,DC_images/dc_5545.jpg,8.689453125,4.792724609375,38.264892578125,40.82568359375,0.0,1.7140357,1.3932345,-0.7952634,-0.4676799,-0.05302501,0.62977815,1.0143614,0.26785895,-0.30538288,-0.52981186,1.0736696,-0.4330712,-0.1465177,-0.3709748,-0.5169643,0.8638224,-0.916891,-0.23946117,-0.108893774,0.01877786,0.3178616,-0.57496315,-0.13350248,-0.02334582,-0.36463124,-0.36445838,0.02528854,-0.020457331,-0.56331295,-0.638191,-0.23711616,-0.31672117,0.24959803,0.06351841,0.37651885,-0.22431445,-0.058149595,-0.05218779,0.11660796,0.117894575,-0.11546656,-0.14023265,0.27934083,0.22372128,-0.12901503,0.016024344,-0.036592096,0.002343589,0.08500954,-0.17450942
5,7,"['road', 'metal fence', 'sidewalk', 'street light', 'trees', 'guardrail', 'cloudy sky']",A simple road with metal fencing on both sides crosses through a densely wooded area under a cloudy sky.,3728,38.93577709717484,-77.04594391981645,DC_images/dc_3728.jpg,22.16064453125,0.0,28.041259765625,39.282958984375,0.0,1.7563394,0.9859064,-1.9903148,0.32603616,-1.4057217,0.1411507,-0.00043700196,0.28922066,-0.47930706,0.17364803,-0.72585684,0.0071731717,0.20435902,-0.10115679,0.10111764,-0.05620395,-0.8447875,1.396806,0.4285523,-0.85397834,-0.63902426,-0.055211365,0.3085689,-0.63859475,-0.7020266,-0.10580809,0.9309189,-0.21052714,0.40818873,0.30900818,-0.69415957,-0.012140016,0.10754294,0.18700825,0.12918954,0.1565867,0.61563706,0.095304325,-0.047641713,0.15356068,0.037030447,0.21917444,-0.8058043,-0.07967133,-0.3989047,-0.36300105,-0.15512976,0.15899247,-0.019234842,0.0076245917
6,4,"['trees', 'road', 'curb', 'grass', 'barrier', 'sidewalk']",A quiet intersection bordered by a dense row of green trees under a clear blue sky.,5147,38.8222793228559,-77.01593021763438,DC_images/dc_5147.jpg,29.604736328125,0.0,26.193359375000004,44.070068359375,0.0,1.8898865,0.7653691,-0.9051877,1.5286316,-0.3242711,0.30747217,-0.58291715,-0.28236243,0.46245247,0.47235,0.2875176,-0.23384038,0.5475835,-0.46786115,-0.15372051,-0.49230817,-0.6501064,0.26357332,-0.19234045,-0.3311813,-0.16620313,0.38801578,0.15197748,0.1016045,-0.43242246,-0.6792568,0.1019866,0.3032937,-0.33867043,0.29979646,0.08237758,-1.0469371,0.08852048,-0.12617256,-0.07178591,-0.0775814,-0.144179,0.19431931,0.11284407,0.26944453,-0.1640093,0.05425098,-0.23063,-0.114163205,-0.04532783,-0.38559824,0.21453105,-0.016219858,-0.1399328,-0.09356383
6,8,"['red brick building (church)', 'street lamps', 'sidewalk', 'crosswalk', 'trees', 'bushes', 'statue', 'cars', 'street signs', 'fence', 'person']","A bright city corner featuring a red brick church, parked cars, and a well-maintained sidewalk under a clear blue sky.",4852,38.90695725474879,-77.02286671989324,DC_images/dc_4852.jpg,9.10888671875,27.482666015625,20.38037109375,21.7724609375,0.0,2.1861951,0.13471518,-0.22223504,-2.1453857,0.5916557,-0.8444478,0.32262146,-1.1753317,-0.31750807,-0.37095857,-1.0441766,-0.011156878,-0.9864497,0.1884868,0.31564617,0.8310226,-0.233227,-0.422618,-0.3184906,-0.26764703,0.063721076,0.79187554,-0.023035875,0.09206721,-0.26367098,-0.07086834,-0.1698945,-0.22733513,-0.26521325,-0.079949774,0.39781293,-0.2050793,0.39890093,0.4573642,-0.07064005,-0.3427921,-0.33193243,0.21090837,0.07940921,0.15820023,-0.02971393,0.087706275,-0.21603903,-0.07376117,-0.17355199,-0.017479653,-0.08279906,0.0011555639,-0.03882655,-0.15085778
3,8,"['hospital building', 'cars', 'trees', 'lawn', 'emergency sign', 'sidewalk', 'windows']","A hospital entrance with cars parked out front, a well-maintained lawn, and an emergency sign visible.",5321,38.93038034789117,-77.01364774763213,DC_images/dc_5321.jpg,28.88330078125,29.232910156250004,19.917236328125,16.788818359375,0.0,1.8254253,0.46739638,0.013802368,-0.6308274,0.93453187,1.7314023,-0.48860306,0.14402892,1.5359168,0.2970195,0.64923304,0.15539801,-0.20116714,-0.22454426,0.28712833,-0.090333104,-0.28221145,-0.16238396,-0.45841014,0.8457564,-0.78994507,0.58147144,0.10076456,0.23625483,0.082222015,-0.10770822,-0.08070048,0.17401764,-0.23602578,-0.025140656,0.13163821,0.008255794,-0.021756599,0.04657743,-0.10893,-0.36052486,0.00037901968,0.3296607,0.35498077,-0.25315684,0.40436122,-0.04110184,0.24549195,0.29616025,-0.41252005,-0.045662016,-0.42476332,-0.13205883,0.18990935,-0.35621652
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank white image with a message stating there is no available imagery.,5970,38.86732262556272,-76.99980819165488,DC_images/dc_5970.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
5,7,"['car', 'tree', 'building', 'sidewalk', 'fence', 'grass', 'windows', 'driveway', 'street']","A quiet residential street with parked cars, trees, and brick buildings under a clear blue sky.",8836,38.89613515121366,-76.94217026889748,DC_images/dc_8836.jpg,35.390869140625,12.539306640625,12.546142578125,8.099365234375,0.001708984375,2.562905,-1.6059197,1.3989227,-0.6286753,-0.24603985,0.2616714,-1.1255018,-1.2006328,-0.01297133,0.5235361,-0.07686777,0.16230844,-0.4457658,-0.7922365,0.03092506,0.045547213,0.27670106,-0.9065436,-0.05962748,-0.36585802,-0.004037487,0.050635725,-0.51894796,-0.2203224,0.3439322,-0.34108964,0.46230882,0.06950518,0.18267728,0.3089652,-0.29673326,0.27245557,-0.38307056,0.13214277,-0.360012,-0.13382404,0.2452616,0.15094073,0.24766172,-0.21366002,-0.094185054,-0.0133388,0.19178958,-0.09078729,-0.14736997,-0.052519456,0.2576808,-0.07147155,-0.07475347,-0.22912712
5,7,"['column', 'arches', 'wall-mounted telephone', 'light fixture', 'fire alarm', 'signage', 'bookshelves', 'door', 'stairs sign', 'flyer/poster']","An indoor hallway with ornate columns and arches, leading to a more modern library area with bookshelves visible.",6121,38.93398444007144,-76.99750127480473,DC_images/dc_6121.jpg,0.0,0.0,0.0,0.0,0.0,-0.13893442,-2.6553047,-2.4937065,-0.30954012,1.7452378,0.46634167,-0.44448134,-0.26874906,0.7969595,0.3613571,-0.26718375,-0.20747772,0.016152704,0.78214574,-1.2363546,-0.0035877312,-0.110403344,-0.8053805,0.5353126,1.3355758,-1.1302668,-0.02866998,-0.36558986,-0.91843075,-0.38656956,-0.06317271,0.9011937,-0.08891727,0.25885564,0.40606508,-0.2705545,0.15962248,0.23779166,-0.6109354,-0.5203465,0.48051494,-0.97218674,0.43874612,-0.33266905,-0.464261,0.5623166,0.4238643,0.25581205,0.40888363,0.17338213,-0.1338628,-0.06482713,0.18123437,0.15902583,-0.3961662
6,8,"['cars', 'trees', 'sidewalk', 'utility poles', 'power lines', 'street lights', 'road', 'crosswalk', 'clouds']",A moderately busy urban street lined with trees on a partly cloudy day.,6571,38.92317390523442,-76.98827610226546,DC_images/dc_6571.jpg,19.857421875,0.4521484375,35.4228515625,38.88330078125,0.0,1.5521747,2.0346267,-0.34449455,-0.60671955,-0.352264,0.068082444,0.90446913,0.6132533,0.5140263,-0.326315,0.67520875,-0.48153403,-0.39516133,0.33523306,0.006324768,-0.25915137,-0.13532045,-0.16231294,-0.0009849136,0.28032574,-0.23563948,-0.73581135,0.14810294,-0.15904465,-0.25050706,0.34091362,-0.22517486,0.18833767,0.25957438,0.120812744,-0.070271894,0.4679644,0.25327316,-0.4517773,-0.18660754,-0.09732919,0.06590341,-0.21570796,-0.31925887,-0.07541635,-0.18097012,-0.07562687,0.17895982,-0.19139369,0.021704905,-0.018571233,0.15152343,0.12089814,0.39216664,0.10433579
3,5,"['concrete alley', 'brick building', 'white building', 'windows with bars', 'garage', 'fence', 'pavement', 'utility pole', 'shrubs', 'grass', 'sidewalk', 'trees']",A narrow concrete alley runs between residential garages and buildings under a cloudy sky.,5451,38.95920710095557,-77.01134571354706,DC_images/dc_5451.jpg,4.7412109375,38.98974609375,24.6474609375,26.604736328125,0.0,1.7410313,1.3270003,0.31678787,1.4208641,0.3400374,0.20211777,0.5537016,0.76758087,-0.84747,-0.032831762,-0.2014934,0.38016132,-0.84940606,0.01415736,-0.2919365,0.21092324,0.2850524,-0.22109488,0.78366077,1.0904522,-0.08824284,-0.11817396,0.109963655,-0.3501361,0.5709161,0.07688297,-0.32194823,-0.24945453,0.055804737,0.01801653,0.26163578,-0.39389133,0.038994797,0.29083762,-0.35015884,0.27923432,-0.2819462,0.15786451,-0.21544138,0.0032990666,-0.0009910408,0.33901837,-0.0033481969,0.3901871,0.24720907,-0.062442947,0.24110802,0.057127766,0.12688357,0.10975127
4,9,"['cars', 'delivery truck', 'glass buildings', 'tree', 'street signs', 'sidewalk', 'crosswalk', 'road markings', 'street lights']","A busy urban street lined with glass office buildings, parked cars, and a large tree providing some greenery.",4280,38.90335108961601,-77.03439429885952,DC_images/dc_4280.jpg,22.707763671875,22.4755859375,7.595458984375,34.7724609375,0.0,1.5104331,0.42501888,-1.2067643,-2.2829618,-0.44825804,-0.82840586,1.3700738,-0.24314032,0.6276882,-0.028184695,-0.6084772,0.31444013,0.6059595,-0.030139854,0.03151032,-0.44038406,0.24453606,1.4661782,0.71208,-0.080622286,0.612449,-0.15621462,-0.58337224,0.36778808,0.54742724,-0.30767435,-0.3650751,-0.41750455,1.1112825,-0.39429182,-0.24915841,-0.23095095,-0.09558339,-0.17920922,0.26344666,-0.06898269,0.019862698,-0.22695622,0.17667118,0.23710147,0.19339317,0.2826504,-0.19291463,-0.034669314,-0.10298634,-0.340624,0.08161759,0.31680426,0.09882356,-0.17549615
4,8,"['road', 'street lamps', 'railing/fence', 'sidewalk', 'clouds', 'trees', 'vehicle (car)', 'concrete barrier']","A road with sidewalks and metal railings runs under a clear blue sky with scattered clouds, offering moderate urban connectivity and minimal scenic views.",6338,38.91416594913515,-76.99288977609923,DC_images/dc_6338.jpg,2.917724609375,6.393310546875,46.248291015625,25.455566406250004,0.0,1.3890995,1.7017139,-1.625558,-0.2755915,0.2946421,0.9336527,0.69614357,-0.20292506,-0.5121757,0.0733082,0.14395072,-0.23316528,-0.697704,0.60173506,0.33833677,-0.22491333,-0.20032793,0.46935645,0.20383047,-0.52857375,-0.5017419,-0.455268,0.87716234,-0.5557118,-0.34716663,-0.09608821,0.41780213,0.59107065,-0.25605038,-0.19604267,-0.29281494,0.2563842,-0.39339432,0.44279832,-0.046622336,0.07908777,0.08831378,-0.2383481,0.21053077,0.3416593,-0.4423409,-0.025330849,-0.14173646,0.023829741,0.07195576,-0.014799222,-0.20120665,-0.25487518,0.38483194,0.19803184
5,4,"['trees', 'wooden fence', 'garbage bins', 'concrete pathway', 'vegetation', 'overhanging branches']","A quiet alley with abundant greenery, a concrete path, and a wooden fence on a sunny day.",1458,38.953766414724406,-77.09210308247039,DC_images/dc_1458.jpg,48.864013671875,0.015869140625,13.103027343750002,20.972900390625,0.0,1.2878269,-0.8699869,-0.8331307,2.5043135,-0.93082184,-1.4322796,1.0743262,-0.5831341,0.55205166,0.60283816,0.31269765,0.92529464,-0.50055176,0.531371,0.27946088,-0.37283972,0.44567707,-0.012285091,0.14084625,0.18493739,0.013449547,0.9623124,0.4049251,0.003152453,0.59160024,0.42091295,0.46855268,0.31288546,-0.28755367,-0.2407738,0.34487355,0.054525387,-0.32831383,0.73569226,-0.21343203,0.3197261,0.49362448,0.22353624,-0.98753434,0.34506363,-0.41478157,0.09769739,-0.014058642,0.013080171,-0.33808875,-0.08971604,-0.30430755,-0.22416599,-0.36139047,-0.23118886
4,3,"['shed', 'fence', 'house', 'trees', 'yard', 'bushes', 'deck']","A backyard scene with a metal shed, grass lawn, fencing, and trees, though the central area is blurred.",6575,38.93038055659165,-76.98827491733691,DC_images/dc_6575.jpg,64.328369140625,10.67724609375,17.789794921875,0.0,1.1396484375,1.9152764,-1.8087431,0.88091975,2.6595285,0.94483274,0.3130483,-0.042832837,-0.5741911,-0.34289923,-0.48813036,0.106822975,-0.86406994,0.52995753,-0.09374092,-0.014247666,0.6972283,0.28565717,0.19026566,0.019638196,0.39479336,0.002939324,-0.23197015,-0.26852852,-0.016224176,0.037661083,0.19258614,-0.24848561,-0.14408113,0.19470638,-0.96946937,-0.73364013,0.18506853,-0.16222595,-0.3169066,-0.14241911,-0.4891343,-0.32209077,-0.09995732,0.056832347,-0.23526512,-0.36956874,-0.028182555,-0.8550744,-0.37685823,0.32780492,-0.25799552,-0.14354582,0.36901894,-0.32688165,0.48146045
6,7,"['houses', 'sidewalk', 'street', 'lawn', 'trees', 'shrubbery', 'power lines', 'utility pole', 'windows', 'doors', 'driveway']","A quiet suburban street with well-kept houses and green lawns, bordered by sidewalks and mature trees.",1567,38.94475993840327,-77.0897843590955,DC_images/dc_1567.jpg,36.6923828125,15.96337890625,14.335937500000002,23.632568359375,0.0,3.0070426,-0.35635963,1.9118211,-0.1932783,-0.08124301,0.2851663,-0.86658585,0.836256,-1.0508329,-0.51378894,-0.10527808,-0.064796664,0.09270441,-7.9469064e-05,-0.19794498,0.4821642,-0.3568077,0.6234451,0.41658816,0.11713101,-0.44034666,0.5541626,0.49984047,0.35985503,0.024000438,0.22857292,0.008659039,-0.24322718,0.30258933,-0.067181684,-0.0082318075,-0.024441227,0.31496355,-0.3014505,0.24603131,0.017011805,0.34461445,-0.13670655,-0.017345844,-0.14449555,-0.12838995,0.060129225,0.25647753,-0.050855022,0.106811315,0.42657426,0.30659175,0.12992921,0.1602843,-0.38843626
